enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
10741,21,0.624,2,1,1,3,1,2,1,1,1,84,0.0
1970,21,0.624,1,2,1,4,1,15,0,1,0,12,1.0
15731,114,0.926,1,2,1,2,0,5,0,0,6,108,0.0
3549,103,0.92,1,1,1,4,1,20,3,1,5,28,0.0
13503,16,0.91,1,1,1,4,1,4,1,0,2,46,0.0
15983,21,0.624,1,1,1,4,1,8,2,1,1,72,0.0
15479,158,0.7659999999999999,2,2,3,3,6,3,0,0,1,42,1.0
22314,103,0.92,1,1,1,3,1,20,2,2,1,9,0.0
6495,21,0.624,1,1,0,3,1,3,1,3,1,21,1.0
20370,165,0.903,1,1,1,4,1,9,3,1,1,24,1.0
10577,143,0.74,1,1,2,4,1,20,0,0,1,39,1.0
17390,114,0.926,1,1,1,2,0,10,1,1,1,109,0.0
19248,73,0.754,1,2,3,2,0,5,0,0,2,23,0.0
23725,21,0.624,1,2,3,3,1,4,0,0,6,15,0.0
1212,75,0.939,1,1,3,2,0,5,1,1,1,25,0.0
6251,103,0.92,1,2,1,4,1,7,2,1,1,192,0.0
10820,136,0.897,1,2,3,4,1,5,0,0,1,31,0.0
24898,21,0.624,1,2,1,3,1,5,1,0,1,32,0.0
8047,67,0.855,1,1,1,4,1,14,0,1,1,44,0.0
26922,83,0.923,2,1,1,3,3,18,0,0,1,13,1.0
6868,61,0.913,1,1,1,3,1,19,2,1,5,28,0.0
33122,103,0.92,1,1,1,3,1,20,2,1,2,12,0.0
20862,138,0.836,1,2,1,2,0,5,0,0,6,76,0.0
7239,103,0.92,1,1,3,2,0,9,0,0,1,156,1.0
11053,103,0.92,2,1,1,3,1,4,1,3,1,18,0.0
10504,75,0.939,1,1,1,3,1,20,1,1,5,35,0.0
21773,100,0.887,1,1,1,4,1,20,1,1,5,43,0.0
448,21,0.624,1,2,1,4,1,14,1,1,6,112,1.0
27259,103,0.92,1,1,1,3,1,20,2,1,1,37,0.0
20186,103,0.92,1,2,3,3,1,8,0,0,6,100,1.0
22175,102,0.804,1,2,3,3,1,6,0,0,6,42,0.0
18237,103,0.92,1,1,1,3,1,6,3,1,1,25,0.0
26061,13,0.8270000000000001,1,1,1,4,1,4,2,6,4,48,0.0
30972,116,0.743,1,1,1,3,1,12,2,1,1,6,0.0
31580,16,0.91,1,1,1,4,1,7,3,1,4,15,0.0
30002,103,0.92,1,1,1,4,3,1,1,2,1,87,0.0
10008,160,0.92,1,1,1,3,1,7,2,4,1,50,0.0
31540,103,0.92,2,1,1,3,5,13,0,0,1,87,1.0
32982,75,0.939,1,1,1,5,1,14,1,3,1,117,0.0
927,103,0.92,1,1,1,3,4,15,1,3,1,61,0.0
31616,67,0.855,1,2,3,3,1,15,2,1,2,36,1.0
7741,103,0.92,1,2,1,5,1,20,3,5,5,11,0.0
26159,103,0.92,2,1,1,4,1,20,3,1,2,62,0.0
31340,103,0.92,1,1,1,3,1,20,2,1,5,15,0.0
21050,46,0.762,1,1,1,3,1,9,1,2,4,2,0.0
23396,21,0.624,1,1,1,3,1,10,1,1,1,41,1.0
3517,103,0.92,3,2,1,3,1,20,1,2,1,70,0.0
21610,21,0.624,1,1,1,4,1,9,0,0,4,17,1.0
23166,103,0.92,1,1,1,3,1,4,1,1,1,53,0.0
3739,103,0.92,1,1,1,3,1,12,3,5,3,32,0.0
29041,103,0.92,1,1,1,3,1,17,3,1,5,122,0.0
6898,103,0.92,1,2,1,3,3,20,2,1,4,32,0.0
776,160,0.92,1,1,1,3,1,20,1,1,5,38,0.0
17711,103,0.92,1,2,1,0,0,5,0,0,6,31,0.0
2007,11,0.55,2,1,1,3,1,5,1,1,1,280,0.0
4760,103,0.92,1,2,3,2,0,8,0,0,1,118,1.0
9867,103,0.92,1,1,1,3,3,20,0,0,3,22,1.0
27922,176,0.764,1,1,0,3,1,4,1,1,2,36,0.0
28372,103,0.92,1,2,1,3,1,1,0,0,6,86,0.0
23499,89,0.925,1,1,1,3,1,12,1,3,1,24,1.0
11560,138,0.836,1,1,1,3,1,20,3,1,1,33,0.0
30077,67,0.855,1,1,3,3,1,4,3,1,3,30,0.0
3567,103,0.92,1,2,1,3,2,20,2,5,6,60,0.0
19601,73,0.754,1,1,1,3,1,19,3,1,5,15,0.0
1351,67,0.855,1,2,3,2,0,4,3,1,1,113,0.0
29866,74,0.579,1,1,1,4,1,7,1,1,1,30,1.0
14328,14,0.698,1,1,1,3,4,2,1,1,1,198,1.0
12540,114,0.926,1,1,1,4,1,20,1,1,5,27,0.0
13892,103,0.92,1,2,3,2,0,3,0,0,1,46,0.0
16668,16,0.91,1,1,2,3,1,11,1,2,1,23,0.0
31980,160,0.92,1,1,1,3,1,12,1,1,1,152,0.0
26346,16,0.91,1,1,1,3,1,20,1,1,3,9,0.0
20342,75,0.939,1,2,1,3,1,5,0,0,1,106,0.0
33119,16,0.91,1,2,1,3,6,7,0,5,2,21,0.0
5183,21,0.624,1,1,1,3,1,11,2,1,2,204,1.0
13094,114,0.926,2,1,2,3,6,5,1,1,4,138,0.0
15559,50,0.8959999999999999,1,1,1,3,1,20,1,1,2,46,0.0
20847,24,0.698,1,1,1,4,1,9,1,1,5,31,0.0
28413,103,0.92,1,2,3,3,1,5,0,0,2,43,1.0
26677,80,0.847,1,2,2,3,1,4,1,1,6,19,0.0
17128,21,0.624,1,2,3,3,1,2,0,0,1,6,0.0
13294,103,0.92,1,2,3,3,3,6,0,0,5,21,1.0
29496,103,0.92,1,1,3,3,1,4,0,1,1,20,0.0
30800,16,0.91,1,2,3,3,1,0,2,0,1,153,0.0
29907,103,0.92,2,1,1,5,1,10,1,2,1,52,0.0
17661,1,0.847,1,2,1,4,1,4,2,5,1,33,0.0
25039,93,0.865,1,2,3,3,1,1,0,0,1,25,1.0
32641,21,0.624,1,2,1,3,0,3,0,0,0,100,1.0
8794,103,0.92,1,1,1,3,1,20,2,1,1,47,1.0
1242,160,0.92,1,1,1,3,1,20,0,0,6,14,1.0
4244,16,0.91,2,1,1,3,1,5,1,1,1,4,0.0
20592,136,0.897,1,1,1,4,1,20,0,1,5,29,0.0
9851,23,0.899,1,1,2,2,0,7,2,4,2,106,0.0
27851,138,0.836,2,1,1,3,1,16,3,1,5,130,0.0
6485,105,0.794,2,1,2,4,1,5,3,1,1,304,0.0
13143,103,0.92,1,1,1,4,1,10,3,1,1,24,1.0
30131,33,0.448,1,1,1,3,1,4,2,1,1,16,0.0
10271,46,0.762,1,1,1,4,1,4,3,1,1,12,0.0
32347,21,0.624,1,2,1,3,1,13,3,1,5,62,1.0
9954,160,0.92,1,1,1,3,1,5,1,0,5,85,0.0
31977,16,0.91,1,2,1,2,0,7,0,1,6,104,0.0
2248,10,0.895,1,1,1,2,0,12,1,1,1,37,0.0
4045,160,0.92,1,2,1,3,1,20,0,0,5,47,0.0
22685,100,0.887,1,1,1,4,5,20,0,0,3,42,0.0
16588,21,0.624,1,2,0,0,0,4,2,0,1,107,1.0
2867,26,0.698,1,1,1,2,0,11,2,1,1,294,0.0
12425,136,0.897,1,2,1,5,1,20,2,5,5,22,0.0
30673,28,0.939,1,1,1,3,1,9,1,1,3,72,0.0
30635,21,0.624,1,1,1,3,3,8,0,0,1,65,0.0
27554,136,0.897,1,1,1,4,1,14,0,0,1,46,0.0
14100,65,0.802,1,1,1,4,1,20,3,1,1,210,0.0
25206,28,0.939,1,1,1,3,1,20,1,1,2,149,0.0
17802,21,0.624,1,1,1,4,1,9,3,1,5,6,1.0
8521,103,0.92,1,1,1,3,3,3,0,0,1,46,1.0
14484,21,0.624,1,1,1,3,1,3,1,3,1,61,0.0
32821,16,0.91,1,1,1,3,1,5,3,5,2,29,1.0
16325,90,0.698,1,1,2,3,1,10,1,6,1,64,0.0
30478,65,0.802,1,1,2,3,1,10,3,1,1,22,0.0
10853,103,0.92,1,1,1,3,1,6,1,2,1,102,0.0
18179,162,0.767,1,2,3,3,1,5,0,0,1,17,1.0
16464,21,0.624,1,2,3,4,1,4,0,0,6,13,0.0
33106,16,0.91,1,1,1,3,1,10,1,1,2,91,0.0
16027,103,0.92,1,1,1,4,6,12,3,1,2,80,0.0
28795,36,0.893,1,1,2,3,1,10,2,1,3,226,0.0
28938,67,0.855,1,1,1,4,1,14,3,1,4,54,0.0
13801,16,0.91,1,1,1,3,1,15,3,1,2,100,0.0
20798,21,0.624,1,2,1,2,0,7,0,0,6,150,0.0
16624,16,0.91,1,1,1,4,1,2,1,1,1,15,0.0
14719,16,0.91,1,1,1,3,1,2,3,1,1,50,0.0
30686,50,0.8959999999999999,1,1,1,3,1,4,3,1,1,44,0.0
21924,160,0.92,1,1,1,2,0,13,3,1,4,194,0.0
14266,103,0.92,1,1,1,4,1,1,2,1,1,22,0.0
2833,103,0.92,1,1,3,4,1,11,3,1,2,34,0.0
24039,21,0.624,1,1,1,3,1,15,2,1,2,8,0.0
16418,114,0.926,1,1,1,3,1,20,2,1,3,84,0.0
15200,91,0.691,1,1,1,3,1,10,2,1,5,63,1.0
25610,103,0.92,1,2,1,3,1,11,0,1,5,62,0.0
20598,21,0.624,1,1,3,4,1,4,0,0,1,74,1.0
5804,36,0.893,1,1,1,3,1,5,1,3,1,27,0.0
26165,103,0.92,1,2,3,0,0,1,0,0,1,80,1.0
32442,103,0.92,1,1,1,3,1,20,0,0,1,19,1.0
2903,159,0.843,1,1,2,3,1,20,1,1,1,8,0.0
18330,21,0.624,1,1,1,3,1,8,1,1,1,39,1.0
12778,103,0.92,2,2,1,3,1,6,1,1,1,61,0.0
4219,103,0.92,1,1,1,3,4,20,1,6,3,48,0.0
26401,166,0.649,1,1,1,2,0,5,0,0,6,25,0.0
16882,103,0.92,1,1,1,4,1,14,2,1,5,31,0.0
5551,19,0.682,1,2,3,3,1,2,0,1,6,32,0.0
29880,71,0.884,1,1,1,3,1,14,3,1,5,10,0.0
25562,46,0.762,1,1,2,3,1,20,0,0,3,26,0.0
7709,99,0.915,1,1,1,3,1,10,1,2,1,58,0.0
28123,23,0.899,1,2,1,4,1,20,0,0,2,114,0.0
5979,21,0.624,1,1,1,3,1,10,3,1,5,6,1.0
18926,114,0.926,1,1,1,3,1,6,1,1,3,2,0.0
27760,136,0.897,1,1,3,3,1,10,1,3,2,132,0.0
29687,99,0.915,1,1,1,3,1,3,3,1,2,124,0.0
21316,11,0.55,1,1,1,4,1,14,2,6,1,166,1.0
17339,103,0.92,1,2,1,3,1,3,0,0,6,62,1.0
17911,64,0.6659999999999999,2,1,1,3,1,6,2,0,6,18,0.0
29293,100,0.887,1,1,1,2,0,16,3,1,1,143,0.0
4142,103,0.92,1,1,1,4,1,13,3,6,5,30,1.0
28789,28,0.939,1,2,1,2,0,4,3,1,4,144,0.0
22522,61,0.913,1,1,1,5,1,20,1,3,5,19,0.0
22892,46,0.762,1,1,1,4,1,20,1,1,5,15,0.0
1116,103,0.92,2,1,1,4,3,19,3,1,5,56,0.0
29659,50,0.8959999999999999,1,2,3,3,1,6,0,0,1,63,1.0
27579,97,0.925,1,1,3,3,1,9,2,5,1,111,0.0
3112,67,0.855,1,1,1,4,1,16,1,2,4,248,0.0
15081,162,0.767,1,1,1,3,3,2,1,1,1,75,1.0
11257,103,0.92,1,1,1,3,1,5,2,1,2,74,1.0
29662,103,0.92,1,1,1,4,1,9,1,1,1,41,0.0
23971,149,0.6890000000000001,2,2,1,3,1,3,2,5,1,72,0.0
24838,21,0.624,1,1,1,3,1,8,3,1,1,48,1.0
12910,103,0.92,1,1,3,3,1,2,2,6,1,34,0.0
26187,118,0.722,1,2,1,0,0,2,0,5,2,102,0.0
19364,103,0.92,1,2,1,4,3,8,3,1,1,100,0.0
9526,103,0.92,1,1,1,3,1,3,2,1,1,98,0.0
29012,11,0.55,1,1,1,3,1,4,1,0,1,35,1.0
4884,103,0.92,1,1,2,4,1,20,1,1,2,50,0.0
27574,103,0.92,1,2,3,2,0,5,0,0,3,98,1.0
5777,21,0.624,1,1,3,3,1,1,1,1,6,10,1.0
614,102,0.804,1,1,1,3,1,17,2,1,1,16,0.0
21002,72,0.795,1,1,2,3,1,5,1,3,1,80,0.0
33302,73,0.754,1,1,1,3,1,6,1,1,1,7,0.0
26649,71,0.884,1,1,1,3,1,18,1,2,5,92,0.0
8344,103,0.92,1,1,1,3,1,20,2,1,5,40,0.0
9424,103,0.92,1,1,1,3,2,9,2,4,4,16,0.0
2906,105,0.794,1,1,2,3,1,4,2,1,3,39,0.0
11752,16,0.91,1,2,3,1,0,1,0,0,6,7,0.0
22474,71,0.884,1,1,1,4,1,16,1,1,5,120,0.0
10450,21,0.624,1,1,1,3,1,6,1,1,2,70,1.0
12135,116,0.743,1,1,2,3,1,8,1,1,1,88,0.0
26284,103,0.92,1,2,3,3,4,7,3,1,1,60,0.0
16146,103,0.92,1,1,1,3,3,4,1,1,1,13,0.0
28547,103,0.92,2,1,1,3,1,20,3,1,1,69,0.0
20787,16,0.91,1,1,1,5,1,20,3,1,1,30,0.0
5949,114,0.926,1,1,1,4,1,20,2,1,5,268,0.0
25167,21,0.624,1,2,1,3,1,10,1,1,1,33,1.0
6716,16,0.91,1,1,1,4,1,20,3,1,1,82,0.0
21812,160,0.92,2,1,1,3,1,6,1,1,1,36,0.0
18538,64,0.6659999999999999,1,1,1,4,3,4,1,6,1,12,0.0
30138,101,0.5579999999999999,1,2,1,3,1,6,0,0,1,21,0.0
815,103,0.92,1,2,1,3,1,9,3,1,5,68,0.0
8727,103,0.92,2,1,1,3,1,15,1,1,1,51,0.0
15873,13,0.8270000000000001,1,1,1,4,0,20,1,1,4,34,0.0
29363,46,0.762,1,2,3,3,1,4,0,0,6,113,1.0
23569,103,0.92,1,1,1,3,1,20,0,0,1,42,0.0
17792,14,0.698,1,2,1,1,0,7,0,0,6,85,0.0
32793,114,0.926,1,1,1,2,0,20,1,1,6,34,0.0
14614,21,0.624,1,1,1,3,1,3,2,1,1,53,1.0
6033,16,0.91,1,1,1,3,1,6,1,1,4,35,0.0
7549,103,0.92,1,1,1,3,1,8,3,1,5,14,0.0
8384,53,0.74,1,1,1,5,1,9,1,3,1,144,0.0
23322,103,0.92,1,1,1,3,1,15,3,1,5,31,1.0
17068,103,0.92,1,1,2,3,1,3,2,1,1,81,1.0
11746,21,0.624,1,1,1,3,1,6,3,1,3,23,1.0
3470,71,0.884,1,1,1,3,1,16,1,2,4,75,0.0
17588,114,0.926,2,1,1,5,1,17,2,1,3,156,1.0
1368,160,0.92,1,1,1,3,1,3,3,1,1,17,0.0
14899,31,0.807,1,2,1,4,1,10,0,0,1,30,1.0
32934,104,0.924,1,1,1,3,1,15,2,1,5,17,0.0
13533,97,0.925,1,1,1,0,0,7,1,1,4,80,1.0
4207,103,0.92,1,1,1,3,2,20,2,1,2,39,0.0
26832,114,0.926,1,1,1,2,0,20,3,1,5,51,0.0
8548,21,0.624,1,1,1,4,1,9,3,1,5,52,0.0
959,16,0.91,1,1,1,4,1,20,3,1,6,29,0.0
28722,21,0.624,1,1,3,3,1,6,2,1,6,12,0.0
27588,103,0.92,1,2,3,2,0,6,0,0,1,82,0.0
1762,103,0.92,1,2,1,3,1,6,3,1,5,18,0.0
18584,21,0.624,1,1,1,3,1,11,3,1,5,7,1.0
18008,114,0.926,1,1,1,2,0,7,0,0,2,41,0.0
21281,75,0.939,1,2,1,3,1,3,3,1,2,184,0.0
3330,103,0.92,2,1,1,4,2,10,3,5,1,34,0.0
32728,103,0.92,1,1,1,3,1,7,1,1,1,27,0.0
2653,23,0.899,2,2,3,2,0,2,3,1,1,168,0.0
4507,67,0.855,1,1,1,2,0,16,1,1,2,34,0.0
28703,136,0.897,1,1,1,3,1,13,2,1,1,31,0.0
23941,103,0.92,1,1,1,4,1,20,0,0,5,34,0.0
3977,23,0.899,1,1,3,3,1,10,1,2,2,108,0.0
20888,114,0.926,1,1,3,4,1,8,2,1,2,15,1.0
28419,16,0.91,2,2,1,3,1,5,0,0,1,100,0.0
21732,21,0.624,2,2,3,2,0,3,0,0,6,26,1.0
13398,105,0.794,1,1,3,4,1,1,1,1,1,108,0.0
1741,21,0.624,1,1,3,3,1,2,0,0,1,10,0.0
23769,101,0.5579999999999999,1,1,2,3,1,3,1,1,2,330,0.0
7384,114,0.926,1,1,1,4,1,20,3,1,5,74,0.0
2468,159,0.843,1,1,1,3,1,11,0,0,1,198,0.0
7421,16,0.91,1,1,3,2,0,4,0,0,1,144,0.0
23402,21,0.624,1,2,3,2,0,3,0,0,6,129,1.0
15215,16,0.91,1,1,1,3,1,20,1,1,5,105,0.0
12323,101,0.5579999999999999,1,1,2,3,1,14,0,0,1,4,0.0
18913,83,0.923,1,1,1,4,1,20,1,1,4,12,0.0
30199,136,0.897,1,2,3,3,1,2,0,0,6,36,0.0
19546,57,0.866,1,1,3,3,1,5,2,1,1,48,1.0
10393,103,0.92,1,1,1,3,1,15,3,6,5,90,0.0
24303,21,0.624,1,1,1,4,1,4,1,1,2,30,1.0
32688,159,0.843,1,1,1,4,1,7,3,1,6,43,0.0
22984,16,0.91,1,1,1,4,1,15,0,0,1,56,0.0
17098,103,0.92,1,1,1,3,1,20,3,1,2,184,0.0
13318,21,0.624,1,1,1,3,1,4,2,1,2,12,0.0
10704,152,0.698,1,1,2,4,1,10,0,0,3,18,0.0
4462,21,0.624,1,1,1,3,1,15,3,1,2,166,0.0
29437,103,0.92,1,1,1,5,1,20,1,2,1,202,0.0
31701,103,0.92,1,1,1,4,3,20,1,1,5,92,0.0
26858,160,0.92,1,1,2,3,1,16,1,3,2,336,0.0
1217,105,0.794,1,1,1,3,1,12,1,1,5,25,0.0
18362,21,0.624,1,1,1,3,1,5,3,1,1,89,0.0
844,103,0.92,1,2,1,3,1,15,2,5,3,286,0.0
31898,23,0.899,1,1,1,3,1,18,1,2,1,112,0.0
5270,136,0.897,1,1,1,4,1,20,1,6,2,37,1.0
22540,123,0.738,1,1,1,3,1,8,3,1,1,17,1.0
15261,83,0.923,1,1,2,4,1,6,3,1,5,10,0.0
22781,162,0.767,2,2,1,4,1,3,0,0,1,26,0.0
31794,103,0.92,1,1,1,4,1,20,3,6,5,101,0.0
24308,21,0.624,1,1,1,3,1,10,1,2,2,20,1.0
19276,114,0.926,1,1,3,3,1,3,0,0,2,29,1.0
25302,144,0.84,1,1,1,3,1,17,2,1,5,20,0.0
24329,114,0.926,1,2,2,3,1,2,1,0,6,184,0.0
23579,84,0.698,1,1,1,3,1,20,1,1,5,86,0.0
2023,76,0.698,1,2,1,3,1,1,3,0,1,70,1.0
24673,160,0.92,1,1,1,3,1,10,2,4,5,10,0.0
1378,75,0.939,1,1,1,3,1,17,1,1,3,71,0.0
32709,103,0.92,3,1,1,3,1,7,2,1,2,22,0.0
8893,103,0.92,1,1,1,3,3,20,3,1,4,85,0.0
7962,67,0.855,1,1,3,3,1,4,3,1,1,13,0.0
18164,103,0.92,2,1,1,3,3,1,1,2,1,15,0.0
15071,114,0.926,1,2,3,3,5,8,0,0,2,18,1.0
281,103,0.92,1,1,1,3,1,17,1,2,4,11,0.0
29489,16,0.91,1,2,1,3,1,6,2,1,1,8,1.0
16480,71,0.884,1,2,3,3,1,2,0,0,1,20,0.0
17604,100,0.887,1,1,2,3,1,7,1,1,1,25,0.0
29442,21,0.624,1,1,1,3,1,8,1,3,1,4,0.0
13281,103,0.92,1,2,1,2,0,9,0,0,6,144,0.0
21003,73,0.754,2,2,1,3,1,6,3,1,2,23,0.0
10915,102,0.804,2,1,1,5,1,17,0,0,2,91,0.0
9886,104,0.924,1,1,1,1,0,15,2,1,2,58,0.0
26029,160,0.92,1,1,1,3,1,15,0,0,2,112,1.0
8631,45,0.89,1,1,2,3,1,5,0,0,1,14,0.0
33035,103,0.92,1,1,2,4,1,15,3,1,1,57,0.0
9961,103,0.92,1,1,1,3,6,20,1,1,5,13,0.0
14197,136,0.897,1,2,1,4,1,7,1,3,1,24,0.0
12766,103,0.92,1,1,1,3,1,20,3,6,3,136,0.0
11165,23,0.899,1,1,1,3,1,20,3,1,1,30,0.0
33211,103,0.92,1,1,1,4,2,20,2,1,5,10,0.0
28716,93,0.865,1,1,1,3,1,14,1,2,1,140,0.0
33310,21,0.624,1,1,1,3,1,3,3,1,1,47,0.0
28266,21,0.624,1,1,1,3,1,7,2,3,1,220,1.0
10953,160,0.92,2,1,1,2,0,20,1,1,5,10,0.0
7181,103,0.92,2,2,1,3,2,1,0,0,1,48,1.0
3049,67,0.855,1,1,1,3,1,12,3,1,1,47,0.0
20024,16,0.91,1,1,3,3,1,20,1,1,5,52,0.0
19453,77,0.83,1,1,1,4,1,9,1,1,1,66,0.0
10528,149,0.6890000000000001,1,2,3,3,1,2,2,0,1,39,0.0
4415,103,0.92,1,1,1,3,1,10,3,1,1,52,0.0
16746,103,0.92,1,2,1,1,0,3,0,0,6,111,0.0
33143,103,0.92,1,2,3,3,5,1,3,6,1,95,1.0
25799,160,0.92,1,2,3,3,1,1,0,0,6,112,0.0
22521,50,0.8959999999999999,1,1,1,3,1,16,0,0,4,244,0.0
21065,50,0.8959999999999999,1,2,3,2,0,4,0,0,6,168,0.0
13545,16,0.91,1,1,1,4,1,20,3,1,5,124,0.0
3913,103,0.92,1,1,1,3,1,20,1,2,4,43,0.0
25599,21,0.624,1,1,1,4,1,10,3,1,6,14,0.0
3726,136,0.897,1,1,1,4,1,20,1,1,5,254,0.0
18196,75,0.939,1,1,1,3,1,20,1,1,4,320,0.0
30411,114,0.926,1,1,1,4,1,20,3,1,1,32,0.0
7685,103,0.92,2,1,1,3,1,20,3,1,1,98,0.0
1892,103,0.92,1,1,1,4,1,2,0,0,1,33,1.0
17173,28,0.939,1,2,1,5,1,20,2,6,5,106,0.0
10464,103,0.92,1,2,3,4,1,15,1,1,1,10,0.0
26050,103,0.92,1,1,1,3,1,20,0,0,5,129,0.0
31946,11,0.55,2,1,1,4,1,11,2,1,6,51,0.0
29146,142,0.727,1,1,3,2,0,1,1,2,6,23,0.0
8992,103,0.92,1,1,1,3,1,20,1,2,1,151,0.0
4028,103,0.92,1,1,1,4,3,20,0,0,2,84,0.0
31205,103,0.92,1,1,1,3,1,6,3,1,2,220,0.0
32247,103,0.92,1,1,1,3,1,20,1,1,6,31,0.0
7449,67,0.855,1,1,1,3,1,6,1,1,3,12,0.0
30692,162,0.767,1,2,3,3,1,4,0,0,1,13,1.0
13972,136,0.897,1,1,1,4,1,19,1,1,5,42,0.0
10727,21,0.624,2,1,2,3,1,18,1,0,6,38,0.0
26218,103,0.92,1,1,3,3,1,10,3,1,2,90,1.0
29401,103,0.92,2,1,1,3,1,20,1,1,1,7,0.0
15595,16,0.91,1,1,1,3,1,14,2,1,1,156,0.0
29085,103,0.92,1,1,1,3,1,17,1,1,5,41,1.0
15738,103,0.92,1,1,1,3,1,3,1,1,1,194,0.0
8149,67,0.855,1,1,1,3,1,12,0,0,1,95,0.0
13210,103,0.92,2,2,1,4,3,2,3,5,2,72,0.0
18361,21,0.624,1,2,3,3,1,2,0,0,6,146,0.0
1603,19,0.682,1,1,1,3,1,15,2,1,5,85,0.0
7226,114,0.926,1,1,1,2,0,14,2,1,5,74,0.0
26827,16,0.91,1,1,1,4,1,13,0,0,2,12,0.0
980,103,0.92,1,1,3,3,1,8,0,6,2,21,0.0
4251,103,0.92,1,1,1,4,1,20,3,1,5,12,0.0
15174,114,0.926,1,1,1,3,1,20,3,1,5,26,0.0
29261,57,0.866,1,1,1,3,1,12,2,3,3,62,0.0
27990,103,0.92,1,1,1,3,3,7,1,1,2,79,0.0
24730,103,0.92,1,1,1,4,4,2,2,1,1,30,0.0
18650,21,0.624,1,1,1,3,1,5,3,1,1,22,1.0
19452,21,0.624,1,1,1,4,1,20,3,1,5,72,1.0
4405,165,0.903,1,1,1,3,3,6,1,2,6,71,0.0
14790,102,0.804,1,1,1,3,1,15,0,0,1,64,0.0
4327,75,0.939,1,1,1,2,0,5,1,1,1,12,0.0
10844,160,0.92,1,1,1,3,1,20,2,1,2,51,0.0
10351,114,0.926,1,1,1,2,0,4,1,2,1,96,0.0
29256,21,0.624,1,1,3,4,1,7,1,3,2,119,0.0
12966,100,0.887,1,1,1,3,1,17,1,4,5,105,0.0
33305,16,0.91,1,1,1,3,5,14,1,1,5,22,0.0
23760,149,0.6890000000000001,1,2,3,2,0,2,0,0,6,12,0.0
22144,102,0.804,1,1,1,3,1,10,1,1,1,112,0.0
11828,36,0.893,1,1,1,4,1,20,2,1,1,82,0.0
1693,75,0.939,1,1,1,3,1,11,0,0,2,18,1.0
26336,103,0.92,1,1,1,3,1,8,1,1,2,100,0.0
8689,103,0.92,2,2,1,3,1,4,0,1,1,36,0.0
22262,103,0.92,2,1,1,3,1,1,2,0,6,9,0.0
7829,136,0.897,1,1,2,3,6,1,1,0,1,222,0.0
23940,103,0.92,1,1,1,3,1,20,3,1,2,48,0.0
19530,21,0.624,1,2,2,3,1,4,1,2,0,112,0.0
5355,16,0.91,1,1,2,3,1,9,3,1,2,51,0.0
26145,102,0.804,1,1,1,3,1,13,0,0,2,18,0.0
11213,103,0.92,1,1,1,3,1,16,0,5,1,278,0.0
11512,74,0.579,1,1,1,3,1,12,1,1,5,5,0.0
27383,128,0.527,1,1,1,3,1,7,0,0,1,25,0.0
6102,103,0.92,2,1,1,3,1,2,1,1,1,79,0.0
5963,98,0.949,1,1,1,4,1,17,1,1,1,134,0.0
18417,141,0.763,1,1,1,3,1,9,1,1,5,146,0.0
28243,103,0.92,1,1,1,3,1,13,3,1,3,46,1.0
28412,136,0.897,1,2,1,4,1,10,0,0,2,39,0.0
29719,28,0.939,1,1,1,2,0,6,3,1,1,48,0.0
17568,104,0.924,1,2,3,3,6,13,0,0,1,29,1.0
1422,103,0.92,1,2,1,1,0,1,0,1,6,39,0.0
11183,160,0.92,2,1,1,3,1,20,2,1,4,42,0.0
11352,16,0.91,1,1,1,4,1,20,3,1,1,150,1.0
16959,21,0.624,1,2,3,2,0,5,0,0,6,20,1.0
10231,159,0.843,1,1,1,3,1,14,2,3,2,22,0.0
24524,114,0.926,1,2,2,2,0,9,0,0,6,13,0.0
1464,103,0.92,1,2,1,1,0,1,0,1,6,57,0.0
10581,102,0.804,2,2,3,2,0,4,0,0,6,144,0.0
5318,75,0.939,1,1,1,3,1,15,0,0,5,50,1.0
33155,21,0.624,1,1,3,3,1,2,1,1,2,62,1.0
20566,75,0.939,1,1,1,3,1,4,2,0,1,36,0.0
8502,103,0.92,3,1,1,3,1,3,1,0,1,10,0.0
10156,16,0.91,1,2,1,0,0,1,0,0,6,202,0.0
8253,114,0.926,2,1,1,3,1,20,2,1,2,40,0.0
12563,114,0.926,1,1,3,4,1,13,1,5,2,80,0.0
30161,11,0.55,2,1,1,3,1,4,2,1,6,55,0.0
27789,103,0.92,2,2,3,3,1,3,0,0,6,109,1.0
2406,114,0.926,1,1,1,3,1,12,1,1,1,19,1.0
12525,114,0.926,2,2,1,4,4,4,1,1,2,53,0.0
7103,71,0.884,1,1,1,3,1,20,0,0,5,4,0.0
3591,114,0.926,1,2,1,5,1,20,3,5,5,33,1.0
29350,103,0.92,1,1,1,3,1,5,3,1,3,23,0.0
27095,114,0.926,1,1,1,4,1,15,2,1,1,46,0.0
22513,21,0.624,1,1,3,3,1,4,2,6,1,43,1.0
29912,103,0.92,1,1,1,3,6,5,1,1,1,214,0.0
30992,175,0.7759999999999999,1,2,3,3,1,4,0,0,6,52,0.0
23666,109,0.701,1,1,1,4,1,16,0,0,1,150,0.0
5916,11,0.55,1,1,1,3,1,2,2,1,1,55,0.0
14762,160,0.92,1,1,1,3,1,20,0,0,5,152,0.0
12869,115,0.789,1,2,3,3,1,3,0,0,2,47,0.0
